id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,,lead_actors,y
3270,tt1137467,moonlight sonata,moonlight sonata,2009,01/07/2009,"drama, thriller",102,usa,english,celik kayalar,celik kayalar,fog city pictures,"warren keith, m.j. karmi, irena violette, sita young, nate reese, ann-marie jolly, p. david miller, aeron macintyre, daniel will-harris, karl antony, edith reiner, celia shuman, taren howes, kay ewing donato, maggie grant","can we escape the consequences of our moral choices? are our sins ever forgotten or live on in our repressed memories? racing towards chaos and destruction, an affluent san francisco family...",4.1,100,,,,,31,,,"warren keith, m.j. karmi, irena violette, sita young",", nate reese, ann-marie jolly, p. david miller, aeron macintyre, daniel will-harris, karl antony, edith reiner, celia shuman, taren howes, kay ewing donato, maggie grant"
3271,tt1137999,blood river,blood river,2009,01/04/2009,"horror, thriller, western",104,usa,english,adam mason,"adam mason, simon boyes",leonidas films,"andrew howard, tess panzer, ian duncan, sarah essex, dillon borowski, athene noelle","a psychological thriller, which explores the destruction of a young couple's seemingly perfect marriage.",5.3,1317,,,,,27,25,,"andrew howard, tess panzer, ian duncan, sarah ess","ex, dillon borowski, athene noelle"
3272,tt1138003,desdemona: a love story,desdemona: a love story,2009,30/03/2009,drama,89,usa,english,phillip guzman,phillip guzman,2 productions,"glenn morshower, jorge a. jimenez, denton blane everett, cindy vela, brad maule, james lamarr, michael showers, sile bermingham, gene burns, jason riley hoss, peyton wetzel, mikey terry, eryn brooke, cliff weeks, luis caldeira",a mexican immigrant reflects on his actions involving kidnapping a past love for money to bury his american father figure.,4.2,107,,,,,1,,,"glenn morshower, jorge a. jimenez, denton blane e","verett, cindy vela, brad maule, james lamarr, michael showers, sile bermingham, gene burns, jason riley hoss, peyton wetzel, mikey terry, eryn brooke, cliff weeks, luis caldeira"
3273,tt1138478,how to draw a perfect circle,how to draw a perfect circle,2009,06/05/2010,drama,122,portugal,"portuguese, french",marco martins,"marco martins, gonçalo m. tavares",instituto do cinema e do audiovisual (ica),"rafael morais, joana de verona, daniel duval, beatriz batarda, lourdes norberto, joão pedro vaz, albano jerónimo, joana bárcia, alexandra viveiros, beatriz afonso, maria antónia gouveia gouveia, maria manuela ribeira, joão abel baptista, ricardo de sá, pedro rodrigues","guilherme and sofia, brother and sister, grow up sharing experiences and slowly discovering their sexuality. the thing that sofia doesn't know is how far guilherme will go to keep her inside his own perverse, dark and perfect circle.",5.5,667,,,,,2,3,,"rafael morais, joana de verona, daniel duval, beatriz","batarda, lourdes norberto, joão pedro vaz, albano jerónimo, joana bárcia, alexandra viveiros, beatriz afonso, maria antónia gouveia gouveia, maria manuela ribeira, joão abel baptista, ricardo de sá, pedro rodrigues"
3274,tt1138489,personal effects,personal effects,2009,27/03/2009,drama,106,"usa, germany, canada",english,david hollander,"david hollander, rick moody",insight film studios,"michelle pfeiffer, ashton kutcher, kathy bates, spencer hudson, john mann, david lewis, rob labelle, aleks paunovic, brian markinson, sarah lind, ali skovbye, kyle toy, dean wray, brock johnson, mary black","walter, 24, is a wrestler, competing for a spot on the national team when he learns of his sister's brutal death. he comes home to help his mother; he works out, takes a dead-end job, and ...",6.2,7980,,,$ 469920,,36,13,,"michelle pfeiffer, ashton kutcher, kathy bates, sp","encer hudson, john mann, david lewis, rob labelle, aleks paunovic, brian markinson, sarah lind, ali skovbye, kyle toy, dean wray, brock johnson, mary black"
3275,tt1139282,stolen lives,stolen lives,2009,10/10/2009,"crime, drama, mystery",91,usa,english,anders anderson,glenn taranto,2 bridges productions,"jon hamm, josh lucas, rhona mitra, james van der beek, jessica chastain, joanna cassidy, jimmy bennett, morena baccarin, michael cudlitz, andy milder, holt mccallany, jude ciccolella, rick gomez, marcus thomas, graham phillips",a detective deals with the loss of his own son while trying to uncover the identity of a boy whose mummified remains are found in a box buried for fifty years.,6.1,5193,$ 2000000,$ 7943,$ 7943,34,36,27,,"jon hamm, josh lucas, rhona mitra, james van der","beek, jessica chastain, joanna cassidy, jimmy bennett, morena baccarin, michael cudlitz, andy milder, holt mccallany, jude ciccolella, rick gomez, marcus thomas, graham phillips"
3276,tt1139665,polanski,polanski,2009,09/01/2009,"biography, drama",89,usa,"english, polish, german",damian chapa,"damian chapa, carlton holder",amadeus pictures,"damian chapa, kevin de ridder, tom druilhet, brienne de beau, leah grimsson, silvia suvadová, christian serritiello, paul james saunders, raf menton, elena talan, charles power, jilber azafrani beliti, monica ramon, robert mcatee, pierre chemaly",an unauthorized chronicle of the life of roman polanski.,3.1,131,,$ 4843,,,2,8,,"damian chapa, kevin de ridder, tom druilhet, brien","ne de beau, leah grimsson, silvia suvadová, christian serritiello, paul james saunders, raf menton, elena talan, charles power, jilber azafrani beliti, monica ramon, robert mcatee, pierre chemaly"
3277,tt1139666,la última y nos vamos,la última y nos vamos,2009,19/03/2010,drama,90,mexico,spanish,eva lópez sánchez,"eva lópez sánchez, alfredo mier y terán",carlos peralta,"maría de los ángeles ayuso, antonio bassols, rossana camhi, juan pablo campa, karen castaño, octavio castro, juan carlos colombo, rubén cristiany, guadalupe damián, mon de león, heriberto del castillo, paola flores, liz gallardo, antonio gaona, manuel garcia-rulfo","friday night in mexico city... guided by three different ways of understanding the world, 20-year-olds, juan, rodrigo and christian live after-hour adventures of friendship, love, and respect in a city marked by social differences.",6.2,224,,,$ 281426,,3,,,"maría de los ángeles ayuso, antonio bassols, rossana","camhi, juan pablo campa, karen castaño, octavio castro, juan carlos colombo, rubén cristiany, guadalupe damián, mon de león, heriberto del castillo, paola flores, liz gallardo, antonio gaona, manuel garcia-rulfo"
3278,tt1139668,the unborn,the unborn,2009,27/02/2009,"drama, horror, mystery",88,usa,"english, hebrew",david s. goyer,david s. goyer,rogue pictures,"odette annable, gary oldman, cam gigandet, meagan good, idris elba, jane alexander, atticus shaffer, james remar, carla gugino, c.s. lee, rhys coiro, michael sassone, ethan cutkosky, craig j. harris, rachel brosnahan",a young woman fights the spirit that is slowly taking possession of her.,4.8,47758,$ 16000000,$ 42670410,$ 76514050,30,237,182,,"odette annable, gary oldman, cam gigandet, meagan g","ood, idris elba, jane alexander, atticus shaffer, james remar, carla gugino, c.s. lee, rhys coiro, michael sassone, ethan cutkosky, craig j. harris, rachel brosnahan"
3279,tt1139803,je me souviens,je me souviens,2009,06/03/2009,drama,86,canada,"french, irish, english",andré forcier,"andré forcier, linda pinet",les films du paria,"michel barrette, céline bonnier, hélène bourgeois leclerc, david boutin, pierre-luc brillant, france castel, michel daigle, julie du page, roy dupuis, daniel gagné, rémy girard, gaston lepage, alice morel-michaud, charles-olivier pelletier, renaud pinet forcier","in abitibi, in 1948, richard bombardier, a miner,dies tragically on saint-valentine's day night. the entire mining community believes it was mathilde his wife, who killed him, which is not ...",6.6,136,,,,,3,3,,"michel barrette, céline bonnier, hélène bourgeois","leclerc, david boutin, pierre-luc brillant, france castel, michel daigle, julie du page, roy dupuis, daniel gagné, rémy girard, gaston lepage, alice morel-michaud, charles-olivier pelletier, renaud pinet forcier"
3280,tt1142433,post grad,post grad,2009,01/01/2010,"comedy, romance",88,usa,english,vicky jenson,kelly fremon craig,fox atomic,"alexis bledel, zach gilford, michael keaton, jane lynch, bobby coleman, carol burnett, rodrigo santoro, catherine reitman, mary anne mcgarry, j.k. simmons, robert arce, jeanie hackett, oscar dillon, vanessa branch, shirley jordan","ryden malby graduates from college and is forced to move back into her childhood home with her eccentric family, while she attempts to find a job, the right guy, and just a hint of where her life is headed.",5.3,13328,$ 15000000,$ 6380019,$ 6414729,35,59,96,,"alexis bledel, zach gilford, michael keaton, jane lyn","ch, bobby coleman, carol burnett, rodrigo santoro, catherine reitman, mary anne mcgarry, j.k. simmons, robert arce, jeanie hackett, oscar dillon, vanessa branch, shirley jordan"
3281,tt1142800,madea goes to jail,madea goes to jail,2009,20/02/2009,"comedy, crime, drama",103,usa,english,tyler perry,"tyler perry, tyler perry",the tyler perry company,"tyler perry, derek luke, keshia knight pulliam, david mann, tamela j. mann, ronreaco lee, ion overman, vanessa ferlito, viola davis, sofía vergara, robin coleman, bobbi baker, aisha hinds, benjamín benítez, karan kendrick","mischievous grandma madea lands in jail, where she meets a variety of mixed-up characters.",4.4,11012,,$ 90508336,$ 90508336,50,51,42,,"tyler perry, derek luke, keshia knight pulliam, davi","d mann, tamela j. mann, ronreaco lee, ion overman, vanessa ferlito, viola davis, sofía vergara, robin coleman, bobbi baker, aisha hinds, benjamín benítez, karan kendrick"
3282,tt1142804,within the whirlwind,within the whirlwind,2009,04/08/2010,"biography, drama",90,"germany, poland, belgium",english,marleen gorris,"nancy larson, eugenia ginzburg",tatfilm,"emily watson, pam ferris, ian hart, ben miller, monica dolan, agata buzek, pearce quigley, jimmy yuill, ulrich tukur, benjamin sadler, zbigniew zamachowski, lena stolze, agnieszka mandat, pierre shrady, lech dyblik","during stalin's reign of terror, evgenia ginzburg, a literature professor, was sent to 10 years hard labor in a gulag in siberia. having lost everything, and no longer wishing to live, she meets the camp doctor and begins to come back to life.",6.7,627,,,$ 17517,,9,21,,"emily watson, pam ferris, ian hart, ben miller, m","onica dolan, agata buzek, pearce quigley, jimmy yuill, ulrich tukur, benjamin sadler, zbigniew zamachowski, lena stolze, agnieszka mandat, pierre shrady, lech dyblik"
3283,tt1142988,the ugly truth,the ugly truth,2009,05/08/2009,"comedy, romance",96,usa,english,robert luketic,"nicole eastman, karen mccullah",columbia pictures,"katherine heigl, gerard butler, bree turner, eric winter, nick searcy, jesse d. goins, cheryl hines, john michael higgins, noah matthews, bonnie somerville, john sloman, yvette nicole brown, nate corddry, allen maldonado, steve little",an uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,6.4,193546,$ 38000000,$ 88915214,$ 321682600,28,186,175,,"katherine heigl, gerard butler, bree turner, eric w","inter, nick searcy, jesse d. goins, cheryl hines, john michael higgins, noah matthews, bonnie somerville, john sloman, yvette nicole brown, nate corddry, allen maldonado, steve little"
3284,tt1143110,high life,high life,2009,07/02/2009,"comedy, crime",80,canada,"english, french",gary yates,"lee macdougall, lee macdougall",triptych media,"stephen eric mcintyre, timothy olyphant, joe anderson, rossif sutherland, jon ted wynne, steven ratzlaff, mark mckinney, ernesto griffith, kelly wolfman, turk scatliff, leigh enns, will woytowich, susan kelso, harry nelken, tracy beemer","in 1983, four hapless junkies plan to rob an atm.",6.1,3106,,,,,11,17,,"stephen eric mcintyre, timothy olyphant, joe ande","rson, rossif sutherland, jon ted wynne, steven ratzlaff, mark mckinney, ernesto griffith, kelly wolfman, turk scatliff, leigh enns, will woytowich, susan kelso, harry nelken, tracy beemer"
3285,tt1144541,coyote county loser,coyote county loser,2009,16/02/2009,"comedy, drama, romance",92,usa,english,jason naumann,"robert bethke, don porter",coyote county productions,"nikki boyer, beau clark, wayne grace, k callan, frederic doss, tiffany lynch, everette scott ortiz, chad brummett, james hobbs, roy black, nelson martinez, patti stacy, bob schneider, mike smith, fred doe","in the lonely american southwest, life is slow for the desert inhabitants of coyote county. although it reflects the diversity and pride of the coyote county residents, local talk radio ...",6.2,181,$ 250000,$ 24375,$ 24375,,9,2,,"nikki boyer, beau clark, wayne grace, k callan, frede","ric doss, tiffany lynch, everette scott ortiz, chad brummett, james hobbs, roy black, nelson martinez, patti stacy, bob schneider, mike smith, fred doe"
3286,tt1144545,four boxes,four boxes,2009,01/05/2009,"horror, thriller",85,usa,english,wyatt mcdill,wyatt mcdill,lake street productions,"justin kirk, terryn westbrook, sam rosen, bain boehlke, david tufford","trevor grainger, amber croft and rob rankus are three, like, average dudes who run go time liquidators - an ebay auction business. trevor likes stephen king, amber wants to be a ...",4.7,314,,,,,7,7,,"justin kirk, terryn westbrook, sam rosen, bain boe","hlke, david tufford"
3287,tt1144551,peter and vandy,peter and vandy,2009,19/01/2009,"drama, romance",95,usa,english,jay dipietro,jay dipietro,cook street productions,"jason ritter, jess weixler, jesse l. martin, tracie thoms, noah bean, bobby aiello, bruce altman, jesse cannella, rose dipietro, dana eskelson, jamie farrell, larry gevirtz, john becker good, janis grossman, amanda gruss","'peter and vandy' is a love story told out of order. set in manhattan, the story shifts back and forth in time, juxtaposing peter and vandy's romantic beginnings with the twisted, ...",6.3,1427,$ 500000,$ 11495,$ 11495,44,14,23,,"jason ritter, jess weixler, jesse l. martin, tracie tho","ms, noah bean, bobby aiello, bruce altman, jesse cannella, rose dipietro, dana eskelson, jamie farrell, larry gevirtz, john becker good, janis grossman, amanda gruss"
